[GIN] 2026/01/05 - 19:00:07 | 200 |    3.018694ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:00:07 | 200 |    5.839785ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:02:04 | 204 |       7.615µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:02:04 | 204 |       6.993µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:02:04 | 200 |    4.211008ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:02:04 | 200 |    3.101601ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:02:04 | 204 |       7.788µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:02:04 | 204 |       6.696µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:02:04 | 204 |       5.302µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:02:04 | 204 |        5.59µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:02:04 | 204 |       4.933µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:02:04 | 204 |       4.788µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:02:04 | 200 |    7.090458ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:02:04 | 200 |    5.353036ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:02:04 | 200 |    4.747079ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:02:04 | 204 |       8.027µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:02:04 | 200 |    5.832425ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:02:05 | 200 |   10.565274ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:02:05 | 200 |    4.208771ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:02:05 | 200 |    5.159842ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:03:17 | 204 |        7.76µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:03:17 | 204 |       6.073µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:03:17 | 204 |       5.465µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:03:17 | 204 |       9.658µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:03:17 | 204 |       4.754µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:03:17 | 204 |       4.712µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:03:17 | 200 |    8.966186ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:03:17 | 200 |    7.634313ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:03:17 | 200 |    2.683157ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:03:17 | 200 |   15.597735ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:03:17 | 200 |   12.803941ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:03:17 | 200 |     5.63461ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:05:21 | 204 |       9.595µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:05:21 | 204 |       6.714µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:05:21 | 200 |    4.067509ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:05:21 | 200 |    3.073363ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:05:21 | 204 |       6.733µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:05:21 | 204 |       5.988µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:05:21 | 204 |       3.885µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:05:21 | 204 |       3.484µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:05:21 | 204 |        5.17µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:05:21 | 204 |       5.369µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:05:21 | 204 |       5.236µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:05:21 | 200 |    2.949533ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:05:21 | 200 |     9.42279ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:05:21 | 200 |    8.253725ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:05:21 | 200 |    2.748278ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:05:21 | 200 |    7.737493ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:05:21 | 200 |    6.954526ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:05:21 | 200 |    5.456415ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:07:13 | 204 |      10.134µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:07:13 | 204 |       7.698µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:07:13 | 204 |       6.309µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:07:13 | 204 |        5.43µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:07:13 | 204 |       5.456µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:07:13 | 204 |       5.724µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:07:13 | 200 |   21.119354ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:07:13 | 200 |   18.134722ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:07:13 | 200 |     6.44186ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:07:13 | 200 |   12.713153ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:07:13 | 200 |    5.973832ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:07:13 | 200 |   19.430315ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:08:31 | 204 |       8.698µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:08:31 | 204 |       6.662µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:08:31 | 200 |     8.25786ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:08:31 | 200 |    6.836978ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:09:17 | 204 |       7.928µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:09:17 | 204 |       6.535µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:17 | 204 |       5.083µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:17 | 204 |        7.01µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:09:17 | 200 |    4.128491ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:09:17 | 200 |    4.862931ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:17 | 200 |    4.076475ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:09:17 | 200 |    5.603181ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:36 | 204 |       8.075µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:36 | 204 |       5.242µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:09:36 | 204 |        4.53µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:09:36 | 204 |       5.384µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:09:36 | 204 |       5.176µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:09:36 | 204 |       9.288µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:36 | 200 |    9.717839ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:36 | 200 |    2.503173ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:09:36 | 200 |    9.365486ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:09:36 | 200 |    6.170944ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:09:36 | 200 |    6.723158ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:09:36 | 200 |    3.398635ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:15:21 | 204 |       9.571µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:15:22 | 204 |        8.22µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:15:22 | 204 |        9.14µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:15:22 | 204 |       6.194µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:15:22 | 204 |       5.675µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:15:22 | 204 |       5.399µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:15:22 | 200 |    4.727641ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:15:22 | 200 |    4.860334ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:15:22 | 200 |    9.634925ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:15:22 | 200 |   22.864549ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:15:22 | 200 |   15.728736ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:15:22 | 200 |    5.943055ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:22:17 | 204 |       7.694µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:22:17 | 204 |        7.67µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:22:17 | 200 |    3.316348ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:22:17 | 200 |    4.202099ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:22:17 | 204 |       7.037µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:22:18 | 200 |    9.583628ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:22:18 | 204 |       7.193µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:22:18 | 200 |    8.860712ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:22:18 | 204 |       7.825µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:22:18 | 204 |       7.927µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:22:18 | 204 |       7.628µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:22:18 | 204 |       6.923µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:22:18 | 204 |       7.379µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:22:18 | 200 |   15.477985ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:22:18 | 200 |    7.322569ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:22:18 | 200 |   13.957137ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:22:18 | 200 |    9.130288ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:22:18 | 200 |    7.259007ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:28:34 | 204 |       7.962µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:28:34 | 204 |       7.386µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:28:35 | 204 |       8.549µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:28:35 | 204 |       6.789µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:28:35 | 204 |       7.689µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:28:35 | 204 |       5.946µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:28:35 | 200 |    7.804879ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:28:35 | 200 |    4.289449ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:28:35 | 200 |    5.638304ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:28:35 | 200 |    5.003012ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:28:35 | 200 |    2.696619ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:28:35 | 200 |    5.283785ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:31:18 | 204 |      10.074µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:31:18 | 204 |       8.667µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:31:18 | 204 |       8.136µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:31:18 | 204 |        8.14µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:31:18 | 204 |       6.846µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:31:18 | 204 |       6.387µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:31:18 | 200 |    7.574937ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:31:18 | 200 |     8.06064ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:31:18 | 200 |    5.028233ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:31:18 | 200 |    8.970182ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:31:18 | 200 |     5.90586ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:31:18 | 200 |    6.142377ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:07 | 204 |       9.854µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:07 | 204 |       6.088µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:07 | 200 |    3.332864ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:07 | 204 |       7.732µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:07 | 200 |    7.757935ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:07 | 200 |    5.397277ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:08 | 204 |       7.615µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:08 | 200 |    9.904138ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:08 | 204 |        6.87µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:08 | 204 |       55.41µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:08 | 204 |       7.215µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:08 | 204 |       3.925µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:08 | 204 |       7.042µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:08 | 200 |    7.897671ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:08 | 200 |      5.3405ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:08 | 200 |    4.997081ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:10 | 204 |        8.01µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:10 | 204 |       7.603µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:10 | 200 |    7.473596ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:10 | 200 |    3.202136ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:37:10 | 204 |      18.089µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:10 | 204 |       8.076µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:10 | 204 |       4.868µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:10 | 204 |       7.861µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:10 | 204 |       5.185µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:10 | 204 |       4.773µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:10 | 200 |    7.922016ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:10 | 200 |    4.237467ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:10 | 204 |       5.508µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:11 | 200 |    8.781832ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:11 | 200 |    4.010017ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:11 | 200 |    6.859628ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:11 | 200 |    6.021137ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:11 | 200 |    5.824474ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:16 | 204 |       7.948µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:16 | 204 |       6.082µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:16 | 200 |    2.903273ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:16 | 200 |    2.892357ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:18 | 204 |       7.556µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:18 | 204 |       5.618µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:18 | 200 |      8.4443ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:18 | 200 |    5.253849ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:37:18 | 204 |       7.107µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/spending"
[GIN] 2026/01/05 - 19:37:18 | 204 |       9.621µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:18 | 204 |       8.305µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:18 | 204 |       6.643µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/spending"
[GIN] 2026/01/05 - 19:37:18 | 200 |   10.876432ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:18 | 200 |    6.181827ms |   197.147.11.23 | GET      "/api/v1/wallet/spending"
[GIN] 2026/01/05 - 19:37:18 | 200 |    7.526167ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:18 | 200 |    5.374416ms |   197.147.11.23 | GET      "/api/v1/wallet/spending"
[GIN] 2026/01/05 - 19:37:22 | 204 |       9.206µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:22 | 204 |       6.158µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:22 | 200 |    6.963031ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:22 | 200 |    6.111944ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:37:39 | 204 |       7.715µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:39 | 204 |      24.356µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:39 | 204 |       5.293µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:39 | 204 |       5.341µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:39 | 200 |   11.040935ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:40 | 200 |   14.417834ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:37:40 | 200 |    3.838381ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:37:40 | 200 |    5.267235ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:43:44 | 204 |        8.18µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:43:44 | 204 |       7.154µs |   197.147.11.23 | OPTIONS  "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:43:44 | 200 |    3.130386ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:43:45 | 204 |       7.464µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:43:45 | 200 |    4.144468ms |   197.147.11.23 | GET      "/api/v1/auth/me"
[GIN] 2026/01/05 - 19:43:45 | 200 |    3.615182ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:43:45 | 204 |        4.97µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:43:45 | 200 |    7.762747ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:43:45 | 204 |       7.782µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:43:45 | 204 |      11.502µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:43:45 | 204 |       6.871µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet"
[GIN] 2026/01/05 - 19:43:45 | 204 |       6.458µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:43:45 | 204 |       5.044µs |   197.147.11.23 | OPTIONS  "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:43:45 | 200 |    5.481725ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:43:45 | 200 |     5.14964ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:43:45 | 200 |    2.548498ms |   197.147.11.23 | GET      "/api/v1/parking/spots"
[GIN] 2026/01/05 - 19:43:45 | 200 |    5.832262ms |   197.147.11.23 | GET      "/api/v1/parking/bookings"
[GIN] 2026/01/05 - 19:43:45 | 200 |    5.540751ms |   197.147.11.23 | GET      "/api/v1/wallet"
[GIN] 2026/01/05 - 19:44:06 | 204 |       8.008µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:44:06 | 204 |       6.304µs |   197.147.11.23 | OPTIONS  "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:44:06 | 200 |    6.775545ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
[GIN] 2026/01/05 - 19:44:06 | 200 |    7.923596ms |   197.147.11.23 | GET      "/api/v1/wallet/transactions"
